url,timestamp,status,url count,title,newspaper,arquivo_url,article_text
https://www.cmjornal.pt/politica/amp/lider-do-chega-quer-falar-com-vox-e-promete-concorrencia-a-marcelo,1970-08-22 16:30:30.175707,200,9,lider do chega quer falar com vox e promete concorrencia a,cmjornal.pt/,https://arquivo.pt/wayback/19700822163030/https://www.cmjornal.pt/politica/amp/lider-do-chega-quer-falar-com-vox-e-promete-concorrencia-a-marcelo,
https://www.cmjornal.pt/politica/amp/parlamento-trava-voto-do-chega-por-inexistencia-de-lista-de-paises-amigos-de-portugal,1970-08-22 16:40:13.210648,200,1,parlamento trava voto do chega por inexistencia de lista de paises amigos de,cmjornal.pt/,https://arquivo.pt/wayback/19700822164013/https://www.cmjornal.pt/politica/amp/parlamento-trava-voto-do-chega-por-inexistencia-de-lista-de-paises-amigos-de-portugal,
https://www.cmjornal.pt/politica/amp/partido-chega-de-andre-ventura-avanca-com-7500-assinaturas,1970-08-22 16:22:01.184601,200,6,partido chega de andre ventura avanca com 7500,cmjornal.pt/,https://arquivo.pt/wayback/19700822162201/https://www.cmjornal.pt/politica/amp/partido-chega-de-andre-ventura-avanca-com-7500-assinaturas,
https://www.cmjornal.pt/politica/amp/partido-chega-de-andre-ventura-inicia-formalizacao-para-ser-alternativa-a-direita-que-parece-nao-existir,1970-08-22 16:22:03.181018,200,6,partido chega de andre ventura inicia formalizacao para ser alternativa a direita que parece nao,cmjornal.pt/,https://arquivo.pt/wayback/19700822162203/https://www.cmjornal.pt/politica/amp/partido-chega-de-andre-ventura-inicia-formalizacao-para-ser-alternativa-a-direita-que-parece-nao-existir,
https://www.cmjornal.pt/portugal/amp/fundadores-do-chega-acusam-braco-direito-de-ventura-de-ilegalidades,1970-08-22 16:38:42.195924,200,2,fundadores do chega acusam braco direito de ventura de,cmjornal.pt/,https://arquivo.pt/wayback/19700822163842/https://www.cmjornal.pt/portugal/amp/fundadores-do-chega-acusam-braco-direito-de-ventura-de-ilegalidades,
https://www.cmjornal.pt/cm-ao-minuto/amp/agente-da-psp-que-criticou-presenca-de-andre-ventura-em-manifestacao-de-policias-alvo-de-processo-disiciplinar,1970-08-22 16:40:06.181115,200,1,agente da psp que criticou presenca de andre ventura em manifestacao de policias alvo de processo,cmjornal.pt/,https://arquivo.pt/wayback/19700822164006/https://www.cmjornal.pt/cm-ao-minuto/amp/agente-da-psp-que-criticou-presenca-de-andre-ventura-em-manifestacao-de-policias-alvo-de-processo-disiciplinar,
https://www.cmjornal.pt/cm-ao-minuto/amp/andre-ventura-acusa-antonio-costa-de-mentir-e-mostra-no-parlamento-faturas-de-material-comprado-por-policias,1970-08-22 16:38:41.184400,200,4,andre ventura acusa antonio costa de mentir e mostra no parlamento faturas de material comprado por,cmjornal.pt/,https://arquivo.pt/wayback/19700822163841/https://www.cmjornal.pt/cm-ao-minuto/amp/andre-ventura-acusa-antonio-costa-de-mentir-e-mostra-no-parlamento-faturas-de-material-comprado-por-policias,
https://www.cmjornal.pt/cm-ao-minuto/amp/e-uma-vergonha-e-um-ataque-a-liberdade-andre-ventura-reage-a-recusa-do-parlamento-em-condenar-ferro-rodrigues,1970-08-22 16:40:21.015440,200,5,e uma vergonha e um ataque a liberdade andre ventura reage a recusa do parlamento em condenar ferro,cmjornal.pt/,https://arquivo.pt/wayback/19700822164021/https://www.cmjornal.pt/cm-ao-minuto/amp/e-uma-vergonha-e-um-ataque-a-liberdade-andre-ventura-reage-a-recusa-do-parlamento-em-condenar-ferro-rodrigues,
https://www.cmjornal.pt/cm-ao-minuto/amp/portista-anibal-pinto-paga-aposta-com-andre-ventura-e-vai-comer-melao-na-cmtv,1970-08-22 16:25:05.055648,200,1,portista anibal pinto paga aposta com andre ventura e vai comer melao na,cmjornal.pt/,https://arquivo.pt/wayback/19700822162505/https://www.cmjornal.pt/cm-ao-minuto/amp/portista-anibal-pinto-paga-aposta-com-andre-ventura-e-vai-comer-melao-na-cmtv,
https://www.cmjornal.pt/desporto/amp/chegou-o-momento-anibal-pinto-paga-aposta-a-andre-ventura-e-vai-comer-melao-nao-perca-ja-a-seguir-no-pe-em-riste-na-cmtv,1970-08-22 16:25:05.184147,200,2,chegou o momento anibal pinto paga aposta a andre ventura e vai comer melao nao perca ja a seguir no pe em riste na,cmjornal.pt/,https://arquivo.pt/wayback/19700822162505/https://www.cmjornal.pt/desporto/amp/chegou-o-momento-anibal-pinto-paga-aposta-a-andre-ventura-e-vai-comer-melao-nao-perca-ja-a-seguir-no-pe-em-riste-na-cmtv,
https://www.cmjornal.pt/desporto/detalhe/chegou-o-momento-anibal-pinto-paga-aposta-a-andre-ventura-e-vai-comer-melao-nao-perca-ja-a-seguir-no-pe-em-riste-na-cmtv?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto,1970-08-22 16:25:05.205822,200,1,chegou o momento anibal pinto paga aposta a andre ventura e vai comer melao nao perca ja a seguir no pe em riste na cmtv?ref = Contacte,cmjornal.pt/,https://arquivo.pt/wayback/19700822162505/https://www.cmjornal.pt/desporto/detalhe/chegou-o-momento-anibal-pinto-paga-aposta-a-andre-ventura-e-vai-comer-melao-nao-perca-ja-a-seguir-no-pe-em-riste-na-cmtv?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto,
https://www.cmjornal.pt/desporto/futebol/amp/anibal-pinto-responde-a-andre-ventura-nunca-extorqui-dinheiro-a-ninguem,1970-08-22 16:26:42.180518,200,1,anibal pinto responde a andre ventura nunca extorqui dinheiro a,cmjornal.pt/,https://arquivo.pt/wayback/19700822162642/https://www.cmjornal.pt/desporto/futebol/amp/anibal-pinto-responde-a-andre-ventura-nunca-extorqui-dinheiro-a-ninguem,
https://www.cmjornal.pt/desporto/futebol/amp/sporting-desmente-acusacoes-de-andre-ventura-de-que-varandas-incentiva-rescisao-de-rafael-leao,1970-08-22 16:26:50.181107,200,1,sporting desmente acusacoes de andre ventura de que varandas incentiva rescisao de rafael,cmjornal.pt/,https://arquivo.pt/wayback/19700822162650/https://www.cmjornal.pt/desporto/futebol/amp/sporting-desmente-acusacoes-de-andre-ventura-de-que-varandas-incentiva-rescisao-de-rafael-leao,
